playlist_name,song,artist,album,main_genre,subgenre,prior_prob,q1,q2,q3,q4,q5,popularity,danceability,energy,loudness,valence,subg_song_count
The Sound of Hard Bass,Robot,Hard Liner,Robot,electronic,hard bass,0.007569993,2,2,1,2,1,19,0.678,0.991,-1.446,0.762,
The Sound of Hard Bass,High Quality Nahui,Uamee,Top Shelf Hardbass,electronic,hard bass,0.007569993,2,2,1,1,1,47,0.643,0.967,-6.498,0.687,
The Sound of Speedcore,NEDERLANDSE TERREUR,Noisekick,TERRORDRANG,electronic,speedcore,0.004582027,2,2,1,2,3,31,0.554,0.994,-2.537,0.183,
The Sound of Speedcore,BRANIAC,Noisekick,TERRORDRANG,electronic,speedcore,0.004582027,2,2,1,2,4,25,0.565,0.993,0.159,0.559,
The Sound of Speedcore,Body Hammer,The Speed Freak,Destruction by Speed,electronic,speedcore,0.004582027,2,2,1,1,3,23,0.549,0.947,-8.164,0.175,
The Sound of Speedcore,Total Hate - Noisekick Remix,The Destroyer,Versus One EP,electronic,speedcore,0.004582027,2,2,1,1,3,29,0.549,0.994,-6.023,0.122,
The Sound of Speedcore,Ode Aan de Gabber,Drokz,Drokz Digital 022,electronic,speedcore,0.004582027,2,2,1,2,3,35,0.591,0.99,-1.205,0.112,
The Sound of Speedcore,Square,Various Artists,Headfuck Records 15 Years Edition (We Are Family 1997-2012),electronic,speedcore,0.004582027,2,2,1,1,3,16,0.457,0.996,-1.223,0.448,
The Sound of Hyperpop,Show Me What,A. G. Cook,7G,electronic,hyperpop,0.009503064,2,2,1,2,5,46,0.755,0.433,-4.703,0.605,
The Sound of Hyperpop,Poison,GFOTY,GFOTYBUCKS,electronic,hyperpop,0.009503064,2,2,1,2,5,41,0.576,0.675,-6.645,0.152,
The Sound of Hyperpop,Demonic (feat. La Zowi),Namasenda,Unlimited Ammo,electronic,hyperpop,0.009503064,2,2,1,2,1,42,0.727,0.751,-6.44,0.587,
The Sound of Hyperpop,On A Mountain - Flume Remix,Danny L Harle,On A Mountain (Flume Remix),electronic,hyperpop,0.009503064,2,2,1,2,1,55,0.427,0.685,-3.7,0.253,
The Sound of Hyperpop,Fade Away,Hannah Diamond,Reflections,electronic,hyperpop,0.009503064,2,2,1,1,1,46,0.717,0.558,-7.601,0.625,
The Sound of Hyperpop,Immaterial,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,electronic,hyperpop,0.009503064,2,2,1,2,1,57,0.776,0.717,-4.897,0.828,
The Sound of Hyperpop,Be Your USA,EASYFUN,Be Your USA,electronic,hyperpop,0.009503064,2,2,1,2,5,47,0.587,0.797,-4.225,0.453,
The Sound of Hyperpop,LEGEND,Alice Longyu Gao,LEGEND,electronic,hyperpop,0.009503064,2,2,1,2,4,53,0.455,0.856,-2.947,0.62,
The Sound of Hyperpop,Cicada (feat. Arca),Sega Bodega,Romeo,electronic,hyperpop,0.009503064,2,2,1,2,1,57,0.649,0.55,-8.591,0.575,
The Sound of Hyperpop,Thos Moser,Gupi,None,electronic,hyperpop,0.009503064,2,2,1,2,1,47,0.766,0.637,-4.785,0.619,
The Sound of Hyperpop,it's love,recovery girl,it's love,electronic,hyperpop,0.009503064,2,2,1,2,1,38,0.719,0.536,-7.838,0.803,
The Sound of Hyperpop,Bitch Bites Dog,Cecile Believe,Plucking a Cherry From The Void,electronic,hyperpop,0.009503064,2,2,1,2,5,47,0.811,0.632,-8.829,0.255,
The Sound of Tropical House,Where Are You Now,Lost Frequencies,Where Are You Now,electronic,tropical house,0.010247801,1,2,1,2,5,93,0.671,0.636,-8.117,0.262,
The Sound of Tropical House,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,I,electronic,tropical house,0.010247801,1,2,1,2,1,74,0.778,0.566,-6.959,0.479,
The Sound of Tropical House,Post Malone (feat. RANI),Sam Feldt,Post Malone (feat. RANI) [Joe Stone Remix],electronic,tropical house,0.010247801,1,2,1,2,5,70,0.59,0.642,-3.87,0.651,
The Sound of Tropical House,Gimme! Gimme! Gimme!,GAMPER & DADONI,Gimme! Gimme! Gimme!,electronic,tropical house,0.010247801,1,2,1,2,1,70,0.62,0.748,-5.36,0.417,
The Sound of Tropical House,Never Going Home,Kungs,Never Going Home,electronic,tropical house,0.010247801,1,2,1,2,1,83,0.836,0.846,-4.673,0.942,
The Sound of Tropical House,Solo Dance,Martin Jensen,Solo Dance,electronic,tropical house,0.010247801,1,2,1,2,1,63,0.746,0.846,-2.432,0.403,
The Sound of Tropical House,Jubel - Radio Edit,Klingande,The Album,electronic,tropical house,0.010247801,2,2,1,2,5,54,0.692,0.479,-8.92,0.088,
The Sound of Tropical House,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),electronic,tropical house,0.010247801,1,2,1,2,1,69,0.805,0.858,-3.067,0.523,
The Sound of Tropical House,Sonnenkind - MÖWE Remix,Möwe,The Sun,electronic,tropical house,0.010247801,1,2,1,2,1,60,0.84,0.762,-8.671,0.793,
The Sound of Tropical House,Waiting for You,Y.V.E. 48,Waiting for You,electronic,tropical house,0.010247801,1,2,1,2,5,62,0.69,0.608,-8.006,0.33,
The Sound of Tropical House,You for Me,Sigala,You for Me,electronic,tropical house,0.010247801,1,2,1,2,1,78,0.733,0.886,-1.856,0.696,
The Sound of Tropical House,Feels Like Love (feat. MIYA MIYA),Syn Cole,Feels Like Love (feat. MIYA MIYA),electronic,tropical house,0.010247801,1,2,1,2,1,66,0.728,0.657,-5.329,0.772,
The Sound of Tropical House,Woke up in Bangkok (feat. Martin Gallop),Deepend,Woke up in Bangkok (feat. Martin Gallop),electronic,tropical house,0.010247801,2,2,1,2,5,46,0.776,0.692,-6.426,0.38,
The Sound of Progressive House,Future Story - Notaker Remix,Jaytech,Awakening (Remixes),electronic,progressive house,0.010045838,2,2,1,1,5,41,0.594,0.516,-9.49,0.176,
The Sound of Progressive House,Hero,Estiva,Spectacle,electronic,progressive house,0.010045838,2,2,1,1,3,46,0.488,0.9,-5.698,0.161,
The Sound of Progressive House,Candy,Kyau & Albert,Candy,electronic,progressive house,0.010045838,2,2,1,1,3,47,0.466,0.718,-6.005,0.189,
The Sound of Progressive House,Numb,Genix,199X,electronic,progressive house,0.010045838,2,2,1,2,4,39,0.582,0.878,-8.841,0.0729,
The Sound of Progressive House,Falling Forward - Sultan + Shepard Remix,Gabriel & Dresden,Falling Forward (Sultan + Shepard Remix),electronic,progressive house,0.010045838,2,2,1,2,4,47,0.646,0.853,-7.239,0.0364,
The Sound of Progressive House,Warehouse,Oliver Smith,Warehouse,electronic,progressive house,0.010045838,2,2,1,2,3,51,0.554,0.8,-6.059,0.244,
The Sound of Progressive House,Colours,Mat Zo,Colours,electronic,progressive house,0.010045838,2,2,1,2,3,54,0.628,0.814,-5.743,0.107,
The Sound of Progressive House,Losing It,Sunny Lax,Fountain EP,electronic,progressive house,0.010045838,2,2,1,2,5,44,0.605,0.788,-5.858,0.0448,
The Sound of Progressive House,Save The Last Trance,Maor Levi,A State Of Trance FOREVER Spotlight: Maor Levi,electronic,progressive house,0.010045838,2,2,1,2,3,29,0.667,0.856,-4.487,0.121,
The Sound of Progressive House,Dark Magic,PROFF,Dark Magic,electronic,progressive house,0.010045838,2,2,1,1,3,49,0.778,0.909,-5.091,0.222,
The Sound of Progressive House,All That I Can,ALPHA 9,All That I Can,electronic,progressive house,0.010045838,2,2,1,2,5,50,0.511,0.982,-3.326,0.906,
The Sound of Progressive House,To The Ground,Matt Fax,To The Ground,electronic,progressive house,0.010045838,2,2,1,2,4,49,0.556,0.855,-8.916,0.0534,
The Sound of Progressive House,Calm The Storm,Super8 & Tab,These Little Stories (Part Two),electronic,progressive house,0.010045838,2,2,1,2,3,41,0.588,0.735,-4.777,0.216,
THE SOUND OF TECHNO,Wanna Go Dancin',FISHER,Freaks,electronic,techno,0.007472618,1,2,1,1,1,60,0.764,0.856,-5.415,0.748,
THE SOUND OF TECHNO,Push The Feeling On - Mk Dub Revisited Edit,Nightcrawlers,Push The Feeling On,electronic,techno,0.007472618,1,2,1,2,5,69,0.793,0.5,-13.108,0.833,
THE SOUND OF TECHNO,Lion King,Doozie,Lion King,electronic,techno,0.007472618,2,2,1,1,3,46,0.748,0.862,-8.118,0.38,
THE SOUND OF TECHNO,THE JUNGLE VIP,TREASURE SERIES,THE JUNGLE VIP,electronic,techno,0.007472618,2,2,1,2,1,51,0.905,0.527,-12.556,0.758,
THE SOUND OF TECHNO,Along Came Polly - Original Mix,Rebūke,Along Came Polly,electronic,techno,0.007472618,1,2,1,1,5,59,0.825,0.595,-9.393,0.0781,
THE SOUND OF TECHNO,Sunrise - Edit,Movin,Sunrise,electronic,techno,0.007472618,2,2,1,2,4,54,0.635,0.886,-8.446,0.0452,
THE SOUND OF TECHNO,Freaks,FISHER,Freaks,electronic,techno,0.007472618,1,2,1,1,1,62,0.805,0.869,-4.344,0.786,
THE SOUND OF TECHNO,One Moment,Carloh,One Moment,electronic,techno,0.007472618,2,2,1,1,1,45,0.804,0.74,-7.34,0.61,
THE SOUND OF TECHNO,Summer 91,Noizu,Summer 91,electronic,techno,0.007472618,1,2,1,2,3,60,0.5,0.953,-5.606,0.327,
Boogie,Me and My Guitar,A Boogie Wit da Hoodie,Artist 2.0,electronic,boogie,0.003588443,1,2,1,2,1,75,0.644,0.587,-6.736,0.68,
Boogie,Best Friend (feat. Tory Lanez),A Boogie Wit da Hoodie,International Artist,electronic,boogie,0.003588443,2,2,1,2,1,51,0.839,0.525,-7.446,0.541,
Boogie,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,The Bigger Artist,electronic,boogie,0.003588443,1,2,1,2,1,76,0.839,0.81,-5.274,0.814,
Boogie,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,Hoodie SZN,electronic,boogie,0.003588443,1,2,1,2,5,78,0.581,0.662,-5.239,0.434,
Boogie,Look Back at It,A Boogie Wit da Hoodie,Hoodie SZN,electronic,boogie,0.003588443,1,2,1,2,1,76,0.791,0.587,-5.075,0.536,
The Sound of Future Bass,Data Loss,JKuch,Data Loss,electronic,future bass,0.009436344,2,2,1,2,1,41,0.779,0.872,-5.074,0.531,
The Sound of Future Bass,Keep You,Duumu,Keep You,electronic,future bass,0.009436344,2,2,1,2,5,43,0.63,0.664,-7.636,0.0493,
The Sound of Future Bass,Skin,Rome in Silver,Forever Flame,electronic,future bass,0.009436344,2,2,1,2,1,50,0.823,0.649,-5.976,0.794,
The Sound of Future Bass,Good Morning,Laxcity,Good Morning,electronic,future bass,0.009436344,2,2,1,1,5,50,0.808,0.473,-10.128,0.284,
The Sound of Future Bass,Brooklyn '95,Robotaki,Brooklyn '95,electronic,future bass,0.009436344,2,2,1,2,1,47,0.691,0.664,-5.445,0.53,
The Sound of Future Bass,By My Side,Various Artists,Deadbeats Compilation (Vol. 1),electronic,future bass,0.009436344,2,2,1,2,1,50,0.747,0.525,-7.642,0.433,
The Sound of Future Bass,Synth Grass,Knapsack,Synth Grass,electronic,future bass,0.009436344,2,2,1,2,3,44,0.71,0.85,-4.403,0.368,
The Sound of Future Bass,Her,VALENTINE,Her,electronic,future bass,0.009436344,2,2,1,2,5,38,0.689,0.552,-2.335,0.361,
The Sound of Future Bass,Redwood,Former Hero,Redwood,electronic,future bass,0.009436344,2,2,1,1,1,42,0.377,0.636,-6.483,0.0586,
The Sound of Future Bass,Gone,sober rob,RESET,electronic,future bass,0.009436344,2,2,1,2,5,43,0.526,0.713,-3.048,0.531,
The Sound of Future Bass,Iron,Tennyson,Iron,electronic,future bass,0.009436344,2,2,1,1,1,49,0.799,0.682,-9.758,0.432,
The Sound of Future Bass,Chemical (feat. Ahsha & Lemay) - Hex Cougar Remix,KRANE,Fallout (The Remixes),electronic,future bass,0.009436344,2,2,1,2,3,49,0.37,0.798,-1.212,0.224,
Disco,Young Hearts Run Free,Candi Staton,Young Hearts Run Free (US Internet Release),electronic,disco,0.010108952,1,2,1,2,1,68,0.653,0.652,-9.304,0.846,
Disco,Heaven Must Be Missing an Angel - Radio Edit,Tavares,Heaven Must be Missing an Angel / More Than a Woman,electronic,disco,0.010108952,2,2,1,2,1,50,0.68,0.576,-13.531,0.893,
Disco,Le Freak,CHIC,C'est Chic,electronic,disco,0.010108952,2,2,1,2,1,0,0.867,0.746,-7.445,0.933,
Disco,You To Me Are Everything,The Real Thing,Children of the Ghetto: The Pye Anthology,electronic,disco,0.010108952,1,2,1,2,1,61,0.643,0.909,-8.467,0.819,
Disco,I Feel Love - Edit,Various Artists,Top Of The Pops 1975 - 1979,electronic,disco,0.010108952,2,2,1,1,1,29,0.673,0.762,-12.841,0.963,
Disco,Best of My Love,The Emotions,The Best Of The Emotions: Best Of My Love,electronic,disco,0.010108952,2,2,1,2,1,56,0.764,0.57,-11.361,0.972,
Disco,Rock the Boat,Various Artists,Carlito's Way: Music From The Motion Picture,electronic,disco,0.010108952,2,2,1,2,1,39,0.605,0.726,-6.672,0.858,
Disco,Upside Down,Diana Ross,Diana,electronic,disco,0.010108952,2,2,1,2,1,56,0.887,0.904,-5.107,0.89,
Disco,Feels Like I'm In Love - Original Radio Mix,Various Artists,Disco Funk Dancefloor,electronic,disco,0.010108952,2,2,1,2,1,0,0.72,0.823,-7.634,0.854,
Disco,Disco Inferno - Single Edit,The Trammps,Rhino Hi-Five: The Trammps,electronic,disco,0.010108952,1,2,1,1,1,65,0.766,0.844,-3.851,0.835,
Disco,Ladies Night - Single Version,Kool & The Gang,The Very Best Of Kool & The Gang,electronic,disco,0.010108952,2,2,1,2,1,0,0.674,0.721,-8.495,0.923,
Disco,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,electronic,disco,0.010108952,2,2,1,2,1,0,0.703,0.826,-7.179,0.945,
Disco,Relight My Fire - Single Version,Various Artists,70s Gems,electronic,disco,0.010108952,2,2,1,2,1,53,0.759,0.871,-7.034,0.871,
The Sound of Dreampunk,恢复,２８１４,新しい日の誕生,electronic,dreampunk,0.003449594,2,2,1,1,2,52,0.315,0.395,-14.646,0.052,
The Sound of Dreampunk,光る目,t e l e p a t h テレパシー能力者,ロストエデンへのパス,electronic,dreampunk,0.003449594,2,2,1,1,5,43,0.367,0.666,-10.882,0.0761,
The Sound of Dreampunk,醉,Hong Kong Express,2047,electronic,dreampunk,0.003449594,2,2,1,1,5,32,0.784,0.46,-8.927,0.238,
The Sound of Dreampunk,Codes,Sangam,Codes,electronic,dreampunk,0.003449594,2,2,1,1,5,20,0.598,0.264,-16.277,0.0903,
The Sound of Dreampunk,VIRTU▲LOVE,DARKPYRAMID,ELECTRIC▲L TE▲RDROPS,electronic,dreampunk,0.003449594,2,2,1,1,3,31,0.534,0.717,-8.86,0.175,
The Sound of Hip Hop,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),rap,hip hop,0.01026944,1,2,2,2,1,71,0.848,0.666,-6.547,0.744,
The Sound of Hip Hop,Hip Hop Hooray,Naughty By Nature,19 Naughty III,rap,hip hop,0.01026944,1,2,2,2,1,61,0.862,0.642,-13.652,0.765,
The Sound of Hip Hop,Don't Sweat The Technique,Eric B. & Rakim,Don't Sweat The Technique,rap,hip hop,0.01026944,1,2,2,2,1,63,0.737,0.89,-8.443,0.809,
The Sound of Hip Hop,Passin' Me By,The Pharcyde,Bizarre Ride II The Pharcyde,rap,hip hop,0.01026944,1,2,2,2,1,70,0.759,0.756,-8.145,0.613,
The Sound of Hip Hop,Children's Story,Slick Rick,The Great Adventures Of Slick Rick (Deluxe Edition),rap,hip hop,0.01026944,1,2,2,2,1,62,0.904,0.577,-7.293,0.7,
The Sound of Hip Hop,Ms. Fat Booty,Mos Def,Black On Both Sides,rap,hip hop,0.01026944,1,2,2,2,1,71,0.782,0.589,-4.827,0.869,
The Sound of Hip Hop,Tonight's Da Night,Redman,Whut? The Album,rap,hip hop,0.01026944,1,2,2,2,1,65,0.697,0.687,-11.111,0.866,
The Sound of Hip Hop,Got Your Money (feat. Kelis),ODB,Nigga Please,rap,hip hop,0.01026944,1,2,2,2,5,69,0.934,0.459,-7.654,0.697,
The Sound of Hip Hop,Full Clip,Gang Starr,Full Clip: A Decade Of Gang Starr,rap,hip hop,0.01026944,1,2,2,2,1,66,0.875,0.745,-5.878,0.749,
The Sound of Hip Hop,Sound of da Police,KRS-One,Return of the Boom Bap,rap,hip hop,0.01026944,1,2,2,2,5,65,0.794,0.95,-8.78,0.324,
The Sound of Hip Hop,Still Not a Player (feat. Joe) - Radio Version,Big Pun,Capital Punishment (Explicit Version),rap,hip hop,0.01026944,1,2,2,2,1,70,0.9,0.619,-6.518,0.864,
The Sound of Hip Hop,Strictly Business,EPMD,Strictly Business,rap,hip hop,0.01026944,2,2,2,2,1,50,0.712,0.895,-4.212,0.727,
The Sound of Hip Hop,Harder Than You Think,Public Enemy,How You Sell Soul to a Soulless People Who Sold Their Soul?,rap,hip hop,0.01026944,1,2,2,2,5,63,0.484,0.852,-4.442,0.766,
The Sound of Trap,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,Flockaveli,rap,trap,0.010265833,1,2,2,2,5,77,0.76,0.595,-6.366,0.361,
The Sound of Trap,White Girl,Shy Glizzy,Young Jefe,rap,trap,0.010265833,1,2,2,2,1,76,0.698,0.793,-5.332,0.454,
The Sound of Trap,Wake Up in the Sky,Gucci Mane,Evil Genius,rap,trap,0.010265833,1,2,2,2,5,71,0.8,0.578,-5.144,0.367,
The Sound of Trap,Rake It Up (feat. Nicki Minaj),Yo Gotti,I Still Am,rap,trap,0.010265833,1,2,2,2,5,70,0.91,0.444,-8.126,0.53,
The Sound of Trap,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,"Flex (Ooh, Ooh, Ooh) - Single",rap,trap,0.010265833,1,2,2,2,1,68,0.726,0.607,-7.68,0.891,
The Sound of Trap,"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""","Juicy J, Wiz Khalifa & Ty Dolla $ign","Shell Shocked (feat. Kill The Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]",rap,trap,0.010265833,1,2,2,2,5,68,0.596,0.815,-5.668,0.459,
The Sound of Trap,It's A Vibe,2 Chainz,Pretty Girls Like Trap Music,rap,trap,0.010265833,1,2,2,2,1,74,0.822,0.502,-7.38,0.525,
The Sound of Trap,1 Scale (feat. G Herbo),Young Dolph,Rich Slave,rap,trap,0.010265833,1,2,2,2,5,77,0.878,0.635,-5.811,0.331,
The Sound of Trap,23,Mike WiLL Made-It,23,rap,trap,0.010265833,1,2,2,2,5,73,0.859,0.599,-5.254,0.319,
The Sound of Trap,"Ain't No Way Around It Remix feat. Future, Big Boi & Young Jeezy",DJ Drama,"Ain't No Way Around It Remix feat. Future, Big Boi & Young Jeezy",rap,trap,0.010265833,1,2,2,2,5,64,0.508,0.528,-9.456,0.0969,
The Sound of Trap,Cut It (feat. Young Dolph),O.T. Genasis,Cut It (feat. Young Dolph),rap,trap,0.010265833,1,2,2,2,5,65,0.875,0.673,-4.184,0.231,
The Sound of Trap,Mo Reala,Zaytoven,Trapholizay,rap,trap,0.010265833,2,2,2,2,5,57,0.878,0.52,-7.58,0.337,
The Sound of Trap,"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,Gift Of Gab 2 (Deluxe Edition),rap,trap,0.010265833,1,2,2,2,5,59,0.422,0.641,-4.947,0.654,
The Sound of R&B,When I See U,Fantasia,Fantasia,rap,r&b,0.010244194,1,2,2,2,5,72,0.569,0.596,-6.486,0.754,
The Sound of R&B,Love,Keyshia Cole,The Way It Is,rap,r&b,0.010244194,1,2,2,2,5,75,0.688,0.519,-4.285,0.318,
The Sound of R&B,Angel of Mine,Monica,The Boy Is Mine,rap,r&b,0.010244194,1,2,2,2,5,67,0.592,0.562,-6.869,0.208,
The Sound of R&B,Officially Missing You,Tamia,More,rap,r&b,0.010244194,2,2,2,2,5,56,0.476,0.407,-9.239,0.226,
The Sound of R&B,Love Like This,Faith Evans,Keep the Faith,rap,r&b,0.010244194,1,2,2,2,1,68,0.767,0.551,-7.328,0.796,
The Sound of R&B,Pick Up Your Feelings,Jazmine Sullivan,Heaux Tales,rap,r&b,0.010244194,1,2,2,2,5,63,0.758,0.413,-6.239,0.599,
The Sound of R&B,The Boy Is Mine,Brandy,Never Say Never,rap,r&b,0.010244194,1,2,2,2,1,69,0.704,0.707,-6.537,0.761,
The Sound of R&B,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,Where I Wanna Be,rap,r&b,0.010244194,1,2,2,2,1,66,0.854,0.543,-6.166,0.868,
The Sound of R&B,Pony,Various Artists,TOP 40 HITDOSSIER - 90s (Nineties Top 100),rap,r&b,0.010244194,2,2,2,2,1,38,0.728,0.537,-10.66,0.966,
The Sound of R&B,Weak,SWV,It's About Time,rap,r&b,0.010244194,1,2,2,2,1,68,0.693,0.533,-10.954,0.568,
The Sound of R&B,They Don't Know,Jon B.,COOL RELAX,rap,r&b,0.010244194,1,2,2,2,5,61,0.699,0.388,-10.722,0.566,
The Sound of R&B,How You Gonna Act Like That,Tyrese,I Wanna Go There,rap,r&b,0.010244194,1,2,2,2,1,62,0.733,0.521,-3.657,0.525,
The Sound of R&B,Just Kickin' It,Xscape,Hummin' Comin' At 'Cha,rap,r&b,0.010244194,2,2,2,2,5,54,0.692,0.353,-12.872,0.73,
The Sound of Pop Rap,Kiss Me Thru The Phone,Soulja Boy,iSouljaBoyTellem,rap,pop rap,0.010271243,1,2,2,2,1,78,0.758,0.712,-3.781,0.795,
The Sound of Pop Rap,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,Epiphany (Expanded Edition),rap,pop rap,0.010271243,1,2,2,2,1,77,0.693,0.549,-8.141,0.605,
The Sound of Pop Rap,Suga Suga,Baby Bash,Tha Smokin' Nephew,rap,pop rap,0.010271243,1,2,2,2,1,76,0.662,0.748,-3.041,0.535,
The Sound of Pop Rap,Airplanes (feat. Hayley Williams of Paramore),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,rap,pop rap,0.010271243,1,2,2,2,5,77,0.66,0.867,-4.285,0.377,
The Sound of Pop Rap,Trophies,Young Money,Rise Of An Empire (Deluxe Edition),rap,pop rap,0.010271243,1,2,2,2,5,75,0.746,0.687,-7.475,0.283,
The Sound of Pop Rap,Live Your Life,T.I.,Paper Trail,rap,pop rap,0.010271243,1,2,2,2,4,77,0.375,0.862,-3.363,0.478,
The Sound of Pop Rap,Taste (feat. Offset),Tyga,Legendary,rap,pop rap,0.010271243,1,2,2,2,5,76,0.866,0.613,-6.385,0.359,
The Sound of Pop Rap,POPSTAR (feat. Drake),DJ Khaled,KHALED KHALED,rap,pop rap,0.010271243,1,2,2,2,1,69,0.803,0.565,-4.711,0.474,
The Sound of Pop Rap,Show Me (feat. Chris Brown),Kid Ink,My Own Lane (Expanded Edition),rap,pop rap,0.010271243,1,2,2,2,1,71,0.711,0.508,-7.299,0.663,
The Sound of Pop Rap,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,Flockaveli,rap,pop rap,0.010271243,1,2,2,2,5,77,0.76,0.595,-6.366,0.361,
The Sound of Pop Rap,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),rap,pop rap,0.010271243,1,2,2,2,5,83,0.689,0.481,-7.503,0.283,
The Sound of Pop Rap,Rake It Up (feat. Nicki Minaj),Yo Gotti,I Still Am,rap,pop rap,0.010271243,1,2,2,2,5,70,0.91,0.444,-8.126,0.53,
The Sound of Pop Rap,Right Thurr,Chingy,Jackpot,rap,pop rap,0.010271243,1,2,2,2,1,69,0.866,0.749,-3.977,0.891,
Old School Hip Hop‏‏​​,"Shook Ones, Pt. II",Mobb Deep,The Infamous - 25th Anniversary Expanded Edition,rap,old school hip hop,0.009153236,2,2,2,2,1,49,0.763,0.785,-6.472,0.506,
Old School Hip Hop‏‏​​,Ms. Jackson,Outkast,Stankonia,rap,old school hip hop,0.009153236,1,2,2,2,1,83,0.843,0.806,-5.946,0.613,
Old School Hip Hop‏‏​​,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],rap,old school hip hop,0.009153236,1,2,2,2,5,75,0.479,0.549,-10.551,0.576,
Old School Hip Hop‏‏​​,Break Ya Neck,Busta Rhymes,Genesis,rap,old school hip hop,0.009153236,2,2,2,2,1,1,0.82,0.809,-6.759,0.737,
Old School Hip Hop‏‏​​,If I Ruled the World (Imagine That) (feat. Lauryn Hill),Nas,It Was Written (Expanded Edition),rap,old school hip hop,0.009153236,2,2,2,2,1,43,0.879,0.56,-7.71,0.53,
Old School Hip Hop‏‏​​,Check the Rhime,A Tribe Called Quest,The Low End Theory,rap,old school hip hop,0.009153236,1,2,2,2,5,65,0.881,0.361,-14.728,0.799,
